Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Conversazione in Sicilia,,,,,Elio Vittorini,"Vittorini, Elio",,,,,,Bompiani,,,2021,,,,Fiction,"Silvestro si sente impotente di fronte alle sofferenze del genere umano. Il padre per lettera gli comunica che ha lasciato la madre per vivere con un'altra donna. Silvestro intraprende un lungo viaggio in treno da Bologna per fare visita alla madre e ritrovare il paese natale in Sicilia, abbandonato quindici anni prima. Lì accompagna la donna ad assistere i malati di malaria e di tisi e ha una rivelazione: queste persone sono il ""mondo offeso"", la parte di umanità quotidianamente oppressa e rassegnata al proprio destino. Con un linguaggio estremamente letterario, ispirato ai silenzi e alle ombre di una Sicilia insolita, invernale e montuosa, Elio Vittorini, siciliano emigrato al nord, racconta in questo romanzo la propria terra e la trasforma in metafora del mondo intero e dell'esistenza. Il romanzo-manifesto dell'impegno etico e civile dell'autore torna in un'edizione speciale a ottant'anni dalla prima pubblicazione con Bompiani. Un libro che non teme di guardare in faccia la realtà e le sorti dell'umanità, oggi più attuale che mai. Introduzione Nadia Terranova.",,,,,,,,,,,197,,,,,,italiano,,,,,,9788830105195,,0,4.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/24,,,,,,0,,,,,2024/10/24 15:32:26.767269968,,,,,,,"Un'opera dalla struttura in apparenza semplice, che, in realtà, cela una profondità complessa, attraverso un uso simbolico degli elementi narrativi impiegati e lo svolgersi di una prosa sinuosa, a tratti poetica, densa di ritmo e di repentini sprazzi di vivacità espressiva. 
Silvestro, trentenne siciliano che vive a Firenze nel primo dopoguerra, versa in uno stato di confusa indolenza quando riceve una lettera del padre che, nel comunicargli di aver rotto con sua madre, lo esorta ad andarla a trovare, ora ch’è rimasta sola, nel luogo sperduto e remoto in cui vive, dopo ben quindici anni di assenza, scanditi solo dall’invio di cartoline per specifiche, ricorrenti circostanze.
D’impulso Silvestro salta su un treno per la Sicilia, intraprendendo un viaggio che scuoterà la «quiete nella non speranza» e assegnerà corpo e peso agli «astratti furori» che lo assediano, attraverso i volti e le voci di un’umanità che esprime la propria autenticità nella sofferenza.
Il romanzo non è autobiografico e la Sicilia è metafora del punto di emersione di una frattura nel genere umano, diviso in una parte di sé che si è disumanizzata, perché insensibile all’altra e dimentica dei propri limiti e della propria identità, e un’altra parte che, invece, resiste, pur ferita, rivelandosi nella consapevolezza dell’urgenza di «altri doveri», ossia di doveri che implicano un superiore impegno morale, con un reale coinvolgimento di sé.
Simbolo di questa frattura è la rottura tra i genitori, rispetto ai quali Silvestro assume un atteggiamento di equidistanza, probabilmente perché nella poetica dell’autore vi è la convinzione che ognuno di noi può essere portatore a un tempo e dell’umanità ferita e di quella insensibile.
Emergono, così, il ritorno alla madre come metafora del ricongiungimento a una matrice identitaria perduta e il rilievo focale del viaggio come simbolo di un iter di recupero della propria coscienza.
Prezioso l’epilogo, che sulle prime sorprende e poi smorza gentilmente il racconto, lasciando fluire il sapore evocativo della costruzione metaforica ben oltre la percezione del punto finale.",TSRlzgEACAAJ,Personale,0,0,0,,,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/24 15:32:26.774202942"",""activityDate"":""2024\/10\/24""}]"
Conversazione in Sicilia,,,Corriere Della Sera - I Grandi Romanzi Italiani,35,Elio Vittorini,"Vittorini, Elio",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,232,,,,,,,,,,,,,,0,4.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 20:16:53.893501996,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/8D4D5133-C47E-4E9C-8227-B327178AA862,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 20:16:53.901124000"",""activityDate"":""2024\/10\/28""}]"
Così parlò Bellavista,,,Corriere Della Sera - I Grandi Romanzi Italiani,25,Luciano De Crescenzo,"Crescenzo, Luciano De",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,235,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:40:30.462051033,,,,,,,,,Personale,0,0,0,,https://uploads.acciobooks.com/856652/image-(3).jpg,
Cronache di poveri amanti,,,,,Vasco Pratolini,"Pratolini, Vasco",,,,,,Mondadori,,,,,,,Fiction,,,,,,,,,,,,498,,,,,,,,,,,,,,1,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 00:43:55.596287012,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/C1AEF57A-2DD5-476D-8858-63917EE1FDEF,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 00:43:55.604490041"",""activityDate"":""2024\/10\/29""}]"
Decameron Volume 1,,,Corriere Della Sera - I Grandi Romanzi Italiani,43,Giovanni Boccaccio,"Boccaccio, Giovanni",,,,,,Corriere Della Sera,,,,,,,Fiction & Literature,,,,,,,,,,,,382,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:30:26.659891963,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/E6CEA4DC-7E64-49CF-A4C1-4B1936C79075,
Decameron Volume 2,,,Corriere Della Sera - I Grandi Romanzi Italiani,44,Giovanni Boccaccio,"Boccaccio, Giovanni",,,,,,,,,,,,,Fiction & Literature,,,,,,,,,,,,759,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:32:29.491037011,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/8A3EA5EC-E0A2-4E7C-BD7A-9BDC93636E70,
Diario di un killer sentimentale,,,La Biblioteca Di Repubblica,32,Luis Sepúlveda,"Sepúlveda, Luis",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,78,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 19:24:00.221971988,,,,,,,,,Personale,0,0,0,,https://www.ibs.it/images/2566893034693_0_536_0_75.jpg,
Fontamara,,,Corriere Della Sera - I Grandi Romanzi Italiani,13,Ignazio Silone,"Silone, Ignazio",,,,,,Corriere Della Sera,,,,,,,,,,,,,,,,,,,190,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:38:17.484616994,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/9B89508E-E07B-4FF5-9EFB-738A81C3D9D5,
Gita al faro,,,La Biblioteca Di Repubblica,22,Virginia Woolf,"Woolf, Virginia",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,222,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:34:09.058087944,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/306F4D76-4D87-43EE-9060-6FF2A5D52031,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:38:26.602730989"",""activityDate"":""2024\/10\/28""}]"
Gli esami non finiscono mai,,,Corriere Della Sera - I Grandi Romanzi Italiani,23,Eduardo De Filippo,"Filippo, Eduardo De",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,92,,,,,,,,,,,,,,0,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 20:42:44.371670007,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/1405B293-F3B8-462B-9DB4-30050F88E3AC,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 20:42:44.380424022"",""activityDate"":""2024\/10\/28""}]"
Gli indifferenti,,,La Biblioteca Di Repubblica,19,Alberto Moravia,"Moravia, Alberto",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,287,,,,,,,,,,,,,,0,4.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:58:01.495360970,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/5B09E426-490D-41F3-9655-8E59E9758D10,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:58:01.504358053"",""activityDate"":""2024\/10\/28""}]"
I geni del crimine Vol. 1,,,,,Vari,Vari,,,,,,Edizioni Ferni,,,1974,,,,True Crime,,,,,,,,,,,,250,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:17:01.929823040,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/542EEFA4-9E8B-4D2B-A86B-69850DDD8947,
I geni del crimine Vol. 2,,,,,Vari,Vari,,,,,,Edizioni Ferni,,,,,,,True Crime,,,,,,,,,,,,247,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:26:24.641978025,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/6190CA6A-5652-418C-8846-2DA0F8477A77,
I geni del crine Vol. 3,,,,,Vari,Vari,,,,,,Edizioni Ferni,,,,,,,True Crime,,,,,,,,,,,,249,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:29:26.506325960,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/904B38A6-D8F8-4363-AE4A-060C5B79BCB4,
Il ciclo delle fondazioni,,,,,Isaac Asimov,"Asimov, Isaac",,,,,,Mondadori,,,1995,,,,Fiction,"Nel tentativo di limitare a pochi secoli il periodo di barbarie che sicuramente subentrerà alla caduta dello smisurato Impero Galattico, lo psicostoriografo Hari Seldom da vita alla Fondazione, una organizzazione di scienziati e mercanti che avrà il compito di riportare la civiltà nella Galassia. Il volume comprende i romanzi: Cronache della Galassia; Il crollo della Galassia centrale; L'altra faccia della spirale; L'orlo della Fondazione.",,,,,,,,,,,739,,,,,,italiano,,,,,,9788804520733,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:03:26.525871992,,,,,,,,egBvAAAACAAJ,Personale,0,0,0,,,
Il diario di Anna Frank,,,,,Anna Frank,"Frank, Anna",,,,,,Mondadori,,,,,,,Biography & Autobiography,,,,,,,,,,,,257,,,,,,,,,,,,,,0,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 00:31:29.519433975,,,,,,,,,Personale,0,0,0,,"https://m.media-amazon.com/images/I/418b7rb3iPL._AC_UF1000,1000_QL80_.jpg","[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 00:31:29.526983976"",""activityDate"":""2024\/10\/29""}]"
Il fu Mattia Pascal,,,La Biblioteca Di Repubblica,36,Luigi Pirandello,"Pirandello, Luigi",,,,,,La Biblioteca Di Repubblica,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,0,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:17:41.081156969,,,,,,,,,Personale,0,0,0,,https://www.ibs.it/images/2570040520540_0_536_0_75.jpg,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:17:41.089679002"",""activityDate"":""2024\/10\/28""}]"
Il garofano rosso,,,,,Elio Vittorini,"Vittorini, Elio",,,,,,Mondadori,,,,,,,Fiction & Literature,,,,,,,,,,,,210,,,,,,,,,,,,,,0,4.500000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 00:24:53.148283004,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/466193EA-0EE9-4D65-9747-93134A64F9EB,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 00:24:53.159055948"",""activityDate"":""2024\/10\/29""}]"
Il giorno della civetta,,,Corriere Della Sera - I Grandi Romanzi Italiani,1,Leonardo Sciascia,"Sciascia, Leonardo",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,143,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:05:30.125810980,,,,,,,,,Personale,0,0,0,,https://uploads.acciobooks.com/410051/9771129085131.jpg,
Il mastino dei Baskerville,,,,,Arthur Conan Doyle,"Doyle, Arthur Conan",,,,,,Fabbri Editori,,,,,,,Mistery-Crime,,,,,,,,,,,,273,,,,,,,,,,,,,,0,4.500000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/29,,,,,,0,,,,,2024/10/29 01:47:20.080443024,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/EC948497-286A-46A0-A910-FB65A0A9F285,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/29 01:47:20.086256027"",""activityDate"":""2024\/10\/29""}]"
Il Piacere,,,Corriere Della Sera - I Grandi Romanzi Italiani,38,Gabriele D’Annunzio,"D’Annunzio, Gabriele",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,332,,,,,,,,,,,,,,0,4.500000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 20:19:11.482045054,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/8B2F4EF0-536B-4397-9D94-DE724C01D98B,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 20:19:11.489645957"",""activityDate"":""2024\/10\/28""}]"
Il sentiero segreto dei gelsomini,,,,,Elisa Barbaro,"Barbaro, Elisa",,,,,,Algra Editore,,,,,2024,,,,,,,,,,,,,,267,,,,,,,,,,,,,9788893417228,0,4.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/24,,,,,,0,,,,,2024/10/24 18:42:13.034921050,,,,,,,,,Personale,0,0,0,,"https://m.media-amazon.com/images/I/41zeMNizDmL._AC_UF1000,1000_QL80_.jpg","[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/24 18:42:13.053702950"",""activityDate"":""2024\/10\/24""}]"
Il vampiro,,,,,"John William Polidori,Anne Crawford","Polidori, John William",,,,,,Tascabili Economici Newton,,,1993,,,,Horror Fiction,,,,,,,,,,,,92,,,,,,italiano,,,,,,9788879830119,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:35:13.492558956,,,,,,,,xQG3AQAACAAJ,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/DC89EAF4-DDF1-49DE-BD1B-BC913749DCF3,
L’amante,,,La Biblioteca Di Repubblica,24,Margherite Duras,"Duras, Margherite",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,96,,,,,,,,,,,,,,0,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:30:55.902894020,,,,,,,,,Personale,0,0,0,,https://www.ibs.it/images/2566893499805_0_536_0_75.jpg,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:30:55.911057949"",""activityDate"":""2024\/10\/28""}]"
L'ammiraglio alla deriva,,,,,Agatha Christie,"Christie, Agatha",,,,,,Malavasi Editore,,,,,,,Crime,,,,,,,,,,,,224,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:44:43.140202999,,,,,,,,,Personale,0,0,0,,https://immagini.libroco.it/copertine/IMMAGINI/7120/3560464.jpg,
L'esclusa,,,,,Luigi Pirandello,"Pirandello, Luigi",,,,,,Mondadori,,,1992,,,,Fiction & Literature,,,,,,,,,,,,234,,,,,,italiano,,,,,,9788804354567,,0,5.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 18:59:43.186887025,,,,,,,,MU1dAAAAMAAJ,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/BBC076F9-1BE4-48C7-AAC3-0338CD9FE9D2,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:00:21.001304984"",""activityDate"":""2024\/10\/28""}]"
L’insostenibile leggerezza dell’essere,,,La Biblioteca Di Repubblica,21,Milan Kundera,"Kundera, Milan",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,255,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:41:01.993643045,,,,,,,,,Personale,0,0,0,,"https://m.media-amazon.com/images/I/41H4MaGTsGL._AC_UF1000,1000_QL80_.jpg","[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:41:02.001829028"",""activityDate"":""2024\/10\/28""}]"
L’isola del giorno prima,,,Corriere Della Sera - I Grandi Romanzi Italiani,9,Umberto Eco,"Eco, Umberto",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,473,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 20:52:39.130867958,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/52E0F965-50BE-4ECD-86C2-DF100A4D762F,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 20:52:39.139865040"",""activityDate"":""2024\/10\/28""}]"
L’isola di Arturo,,,Corriere Della Sera - I Grandi Romanzi Italiani,10,Elsa Morante,"Morante, Elsa",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,377,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 20:45:30.531689047,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/94A0CAF1-6D7A-41CC-B1BA-40E8D10BB4A5,
La casa stregata,,,,,Howard Phillips Lovecraft,"Lovecraft, Howard Phillips",,,,,,Newton Compton,,,1993,,,,Horror Fiction,,,,,,,,,,,,95,,,,,,italiano,,,,,,9788879830973,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/29 01:39:44.152959942,,,,,,,,,Personale,0,0,0,,https://s3.amazonaws.com/kimicoapps-bookbuddy/733E650C-444E-42EB-9F85-870A5A5C98FC,
La Cripta dei Cappuccini,,,La Biblioteca Di Repubblica,23,Joseph Roth,"Roth, Joseph",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,191,,,,,,,,,,,,,,0,4.000000,Sez. 3 Scaf. 7 Fila Post.,Read,,0,,2024/10/28,,,,,,0,,,,,2024/10/28 19:33:27.841357946,,,,,,,,,Personale,0,0,0,,https://libreriaitinerante.com/sites/default/files/_57_443.jpg,"[{""status"":0,""activityYear"":2024,""param1"":""0"",""param2"":""2"",""param3"":"""",""contact"":"""",""comments"":"""",""deviceName"":""iPhone di Dorella"",""type"":12,""addedDate"":""2024\/10\/28 19:33:27.848631024"",""activityDate"":""2024\/10\/28""}]"
La linea d’ombra,,,La Biblioteca Di Repubblica,16,Joseph Conrad,"Conrad, Joseph",,,,,,La Biblioteca Di Repubblica,,,,,,,Fiction,,,,,,,,,,,,158,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/28 19:51:43.287081003,,,,,,,,,Personale,0,0,0,,"https://m.media-amazon.com/images/I/71Z8UoeDR+L._AC_UF1000,1000_QL80_.jpg",
La lunga vita di Marianna Ucrìa,,,Corriere Della Sera - I Grandi Romanzi Italiani,4,Dacia Maraini,"Maraini, Dacia",,,,,,Corriere Della Sera,,,,,,,Fiction,,,,,,,,,,,,286,,,,,,,,,,,,,,0,0.000000,Sez. 3 Scaf. 7 Fila Post.,Unread,,0,,,,,,,,0,,,,,2024/10/25 10:41:07.884039044,,,,,,,,,Personale,0,0,0,,https://www.ibs.it/images/2570161597209_0_536_0_75.jpg,
